episode,r,l
11468,722.0423431496852,1001.0
11469,866.176133073878,1001.0
11470,582.9507363947467,877.0
11471,761.8814089413173,1001.0
11472,483.20702497138,657.0
11473,675.1272832951487,1001.0
11474,813.0418411652846,1001.0
11475,575.7685080006806,766.0
11476,809.4856578599055,1001.0
11477,769.7640360782253,1001.0
11478,509.5302162226354,748.0
11479,479.4406065104897,648.0
11480,564.2364235965226,737.0
11481,817.9807818402651,1001.0
11482,852.3886339581106,1001.0
11483,726.1815789893706,1001.0
11484,842.4880384450836,1001.0
11485,670.3462285858467,873.0
11486,740.117515856182,1001.0
11487,788.1540974868618,1001.0
11488,847.0467139275618,1001.0
11489,835.4109760813658,1001.0
11490,824.2502144622068,1001.0
11491,788.8958016998369,1001.0
11492,441.96572956705444,589.0
11493,403.4015259450459,552.0
11494,805.1662807018567,1001.0
11495,384.68157701360764,525.0
11496,540.4145077154662,673.0
11497,619.7408339287613,797.0
11498,734.6976851085722,1001.0
11499,542.0615797230838,737.0
11500,752.6089473863092,1001.0
11501,557.8547633587775,716.0
11502,802.9291846952016,1001.0
11503,551.6820445632221,752.0
11504,838.5159972684947,1001.0
11505,459.2607878616569,582.0
11506,530.6832658198299,700.0
11507,687.2846033174752,1001.0
11508,807.7725730564797,1001.0
11509,806.8316210509929,1001.0
11510,667.3608185573798,853.0
11511,816.6011688768324,1001.0
11512,584.3213073819086,1001.0
11513,832.3581171869286,1001.0
11514,757.5280294261221,958.0
11515,508.8716836246339,753.0
11516,744.6156961605642,1001.0
11517,803.8970076010985,1001.0
11518,848.8361824541256,1001.0
11519,817.7259809131549,1001.0
11520,475.96495195542565,640.0
11521,666.2779328214318,868.0
11522,604.2426121201738,1001.0
11523,378.8658561186205,530.0
11524,594.4476062856264,825.0
11525,798.6523254577036,1001.0
11526,821.483526907283,1001.0
11527,751.5225509197612,1001.0
11528,789.9152895576852,1001.0
11529,748.9100342310854,1001.0
11530,685.0127616699477,1001.0
11531,816.6427884380334,1001.0
11532,769.0800503635827,1001.0
11533,804.0354556212584,1001.0
11534,810.9587162508261,1001.0
11535,773.680161826452,1001.0
11536,771.0299108696947,1001.0
11537,753.1985724051265,1001.0
11538,821.9409422531422,1001.0
11539,753.4172933737959,1001.0
11540,778.4744513375024,999.0
11541,741.1709680552993,1001.0
11542,718.5349087189768,1001.0
11543,842.3610672897056,1001.0
11544,702.1179068178377,882.0
11545,783.4809726072945,1001.0
11546,769.5820728045312,1001.0
11547,818.1837239302068,1001.0
11548,832.4076784974073,1001.0
11549,852.3272495740088,1001.0
11550,701.700984212642,1001.0
11551,828.0936330477764,1001.0
11552,830.0864872291828,1001.0
11553,785.8505939506363,1001.0
11554,716.5083907208676,915.0
11555,799.9715576304428,1001.0
11556,450.78969216927624,603.0
11557,517.4761764650749,656.0
11558,796.3370495672934,1001.0
11559,744.7091333658215,1001.0
11560,383.354465135401,535.0
11561,777.743073498112,1001.0
11562,829.4214691483554,1001.0
11563,759.3876560652174,1001.0
11564,757.2351482060868,1001.0
11565,795.9295949796799,1001.0
11566,747.4548461291711,1001.0
11567,602.2865469866921,774.0
11568,723.8209687814906,1001.0
11569,792.2563892933149,1001.0
11570,822.7227364024156,1001.0
11571,589.7510199207742,807.0
11572,791.3147192848936,1001.0
11573,833.1377901452953,1001.0
11574,794.4450072905678,1001.0
11575,812.3423063054025,1001.0
11576,421.76192220716626,556.0
11577,826.5080916245398,1001.0
11578,784.3005977691564,1001.0
11579,816.4513383287111,1001.0
11580,742.8811593683536,1001.0
11581,820.7560344347055,1001.0
11582,799.3191503410256,999.0
11583,791.7774898619602,1001.0
11584,718.0004305491998,1001.0
11585,803.7457817806027,1001.0
11586,774.2609687552415,1001.0
11587,686.7592820586334,914.0
11588,709.8472043801538,1001.0
11589,811.6689153271805,1001.0
11590,507.307306798113,658.0
11591,785.4993379400306,1001.0
11592,459.55602144752373,594.0
11593,701.7916323193596,1001.0
11594,683.4424452327058,934.0
11595,848.2022741042312,1001.0
11596,778.0001166672321,1001.0
11597,435.1511648733025,622.0
11598,817.273159941762,1001.0
11599,556.6657808834065,739.0
11600,826.3540455816749,1001.0
11601,802.4039196349707,1001.0
11602,767.1254655615078,1001.0
11603,323.84821806559205,485.0
11604,469.1754958004739,601.0
11605,620.8758196887173,1001.0
11606,826.6348326645011,1001.0
11607,826.1293218981069,1001.0
11608,806.1899071681303,1001.0
11609,283.89936744940667,424.0
11610,542.0104168921475,895.0
11611,372.9623512022518,507.0
11612,524.6075802890472,672.0
11613,797.0392546609772,1001.0
11614,784.2448890852893,1001.0
11615,806.6611273091534,1001.0
11616,817.3877408524901,1001.0
11617,833.6049826398441,1001.0
11618,832.152246229482,1001.0
11619,841.9392869528451,1001.0
11620,841.0840571042361,1001.0
11621,760.7143301365165,1001.0
11622,865.7611800450812,1001.0
11623,330.75562381880377,447.0
11624,807.0877223806327,1001.0
11625,317.79493432682926,452.0
11626,791.0743785072045,1001.0
11627,803.6976505955906,1001.0
11628,282.96574621560256,421.0
11629,490.9387029939885,644.0
11630,815.1677556575079,1001.0
11631,692.3337069372443,1001.0
11632,591.9911456426166,740.0
11633,781.5664704325503,1001.0
11634,835.7466807088659,1001.0
11635,819.1373802091475,1001.0
11636,824.6628880636728,1001.0
11637,809.7239506015364,1001.0
11638,404.29313445923776,563.0
11639,776.1590968741683,1001.0
11640,769.6636766729079,1001.0
11641,834.9852694422083,1001.0
11642,839.820101974728,1001.0
11643,835.315571036465,1001.0
11644,853.9626701647447,1001.0
11645,840.6816033838575,1001.0
11646,793.1208078183289,1001.0
11647,861.8282959016653,1001.0
11648,575.4646190549746,743.0
11649,818.4038850301926,1001.0
11650,847.4830563183828,1001.0
11651,785.8010986066489,1001.0
11652,835.3895739665295,1001.0
11653,825.8291466886964,1001.0
11654,864.0315631761422,1001.0
11655,850.8513689126258,1001.0
11656,645.5778492700948,899.0
11657,806.6677961178232,1001.0
11658,450.04717352704114,621.0
11659,767.0468740598855,1001.0
11660,849.8674397664932,1001.0
11661,838.3333730050141,1001.0
11662,839.2932012317648,1001.0
11663,817.3725209109912,1001.0
11664,852.3619331433871,1001.0
11665,828.2686814796663,1001.0
11666,825.4956576599363,1001.0
11667,770.9751345392857,1001.0
11668,856.4196132697929,1001.0
11669,520.1863039477983,724.0
11670,808.7952721455941,1001.0
11671,830.4841450568396,1001.0
11672,789.5156249012749,1001.0
11673,839.3100359590679,1001.0
11674,779.0867041889497,1001.0
11675,865.9287905954375,1001.0
11676,806.5267962329499,1001.0
11677,487.49949975146893,619.0
11678,366.3660290848564,525.0
11679,839.5409884394928,1001.0
11680,833.6628263600359,1001.0
11681,524.2010652725836,718.0
11682,258.66573566474847,385.0
11683,764.6468834331766,1001.0
11684,875.8904750889461,1001.0
11685,326.9761279238238,465.0
11686,859.2904687962452,1001.0
11687,311.1231817080765,460.0
11688,565.1236603819701,765.0
11689,818.0403473340208,1001.0
11690,667.3202938296031,861.0
11691,803.9121422020424,1001.0
11692,459.61835171090394,567.0
11693,867.8586362679963,1001.0
11694,406.5324189606242,551.0
11695,846.449349990077,1001.0
11696,850.5359413168566,1001.0
11697,769.0555490373941,1001.0
11698,502.58495634616196,663.0
11699,866.1190179763536,1001.0
11700,849.0718723204099,1001.0
11701,800.6184749598336,1001.0
11702,789.9271789315749,1001.0
11703,830.5925247495071,1001.0
11704,616.0823294971051,772.0
11705,619.6029359185058,788.0
11706,737.9944731202986,984.0
11707,329.8466798379451,458.0
11708,523.5304719803606,661.0
11709,831.7459004510863,1001.0
11710,512.3104252759413,681.0
11711,604.1631327331568,747.0
11712,280.74914879928605,417.0
11713,577.1913433891318,959.0
11714,694.5961494973903,895.0
11715,329.45586587470564,476.0
11716,858.1986938425871,1001.0
11717,563.7206577467811,781.0
11718,592.3755097076153,770.0
11719,426.4788254745857,558.0
11720,530.4392051673002,683.0
11721,497.6287026658566,634.0
11722,488.4366608789972,637.0
11723,490.562476334181,685.0
11724,834.91190767602,1001.0
11725,426.21404662051964,539.0
11726,828.6477689779581,1001.0
11727,813.4430417981762,1001.0
11728,494.9229988776458,670.0
11729,798.0953549422753,1001.0
11730,871.1907903319897,1001.0
11731,803.9812775985173,1001.0
11732,440.10826480131675,590.0
11733,406.6468260457692,551.0
11734,523.2310757002501,699.0
11735,851.6450307694962,1001.0
11736,424.5763719087539,563.0
11737,538.6205175247753,719.0
11738,339.8666100254821,496.0
11739,451.0187385403734,631.0
11740,815.9472855039018,1001.0
11741,742.8065095693391,1001.0
11742,717.0306938391135,1001.0
11743,505.166344045556,657.0
11744,618.8309923939544,843.0
11745,316.59996259250175,461.0
11746,475.5383070381678,612.0
11747,691.1759172510945,940.0
11748,857.6514045490817,1001.0
11749,815.9943387757511,1001.0
11750,799.2876496019728,1001.0
11751,467.71039097790793,648.0
11752,408.48735050201014,532.0
11753,829.249510476584,1001.0
11754,406.11078170176444,540.0
11755,829.438354211798,1001.0
11756,387.0385624254238,518.0
11757,561.7928623191647,709.0
11758,567.3269323828551,738.0
11759,276.9041974978336,402.0
11760,823.8671761113836,1001.0
11761,333.38714115922744,465.0
11762,479.2146593771417,625.0
11763,577.5718865897906,732.0
11764,855.3994203478862,1001.0
11765,808.8419907136448,1001.0
11766,828.5307490968383,1001.0
11767,319.5447736979059,467.0
11768,845.4361249095214,1001.0
11769,457.1861080726553,628.0
11770,808.8513659393983,1001.0
11771,432.4480302944336,574.0
11772,812.0637445973802,1001.0
11773,612.3378810794537,870.0
11774,572.1941097942839,728.0
11775,615.9888184433669,839.0
11776,847.2039473594,1001.0
11777,835.5604775323518,1001.0
11778,837.9895196136252,1001.0
11779,847.5616534324339,1001.0
11780,835.912688512268,1001.0
11781,829.6476590165504,1001.0
11782,519.2016709159099,677.0
11783,796.1687914362332,1001.0
11784,843.5928696787653,1001.0
11785,881.5219501937653,1001.0
11786,663.2981516112551,876.0
11787,837.2113036033535,1001.0
11788,845.0519938672303,1001.0
11789,859.3733931403349,1001.0
11790,492.2829930200639,637.0
11791,800.7557170446087,1001.0
11792,861.570067791091,1001.0
11793,607.6543074173212,794.0
11794,502.6332552184603,661.0
11795,777.0803356476973,1001.0
11796,619.8933317886282,821.0
11797,879.8826618365428,1001.0
11798,814.7041031274144,1001.0
11799,412.5150549994904,536.0
11800,630.956180768986,831.0
11801,844.2594068910049,1001.0
11802,799.976404248717,1001.0
11803,850.5988137892983,1001.0
11804,872.612412735795,1001.0
11805,587.8098459649561,721.0
11806,661.4135999207448,854.0
11807,513.8616173867405,654.0
11808,821.9374379854453,1001.0
11809,811.4787845674201,1001.0
11810,640.4020388360453,800.0
11811,772.7864437427232,1001.0
11812,357.2842650622023,484.0
11813,519.7712248650934,653.0
11814,787.3844547895355,1001.0
11815,856.9417740408413,1001.0
11816,830.6313488199769,994.0
11817,813.3084497780177,1001.0
11818,591.4773545479403,767.0
11819,880.751396748083,1001.0
11820,655.3906601040235,816.0
11821,474.25629568533634,579.0
11822,450.25912891294456,619.0
11823,864.8219378584242,1001.0
11824,383.27642079634813,508.0
11825,512.234391095395,686.0
11826,642.3370064062761,822.0
11827,780.1049451155453,1001.0
11828,593.8526163619855,753.0
11829,639.6727155892121,856.0
11830,879.1636173316515,1001.0
11831,845.5374789458208,1001.0
11832,706.5360604527743,910.0
11833,820.6560215030496,1001.0
11834,571.7876154678237,780.0
11835,701.4831212824214,1001.0
11836,459.05013827306414,597.0
11837,847.3115255405174,1001.0
11838,848.8011300160141,1001.0
11839,484.38876453455305,618.0
11840,544.2023700249971,665.0
11841,446.685507463724,583.0
11842,855.3107639770949,1001.0
11843,739.6989233185132,1001.0
11844,591.7657274776236,771.0
11845,366.7124119975446,491.0
11846,840.5313385392502,1001.0
11847,827.9475729705762,1001.0
11848,386.8620166058557,511.0
11849,679.2552629860937,831.0
11850,538.6256216918722,703.0
11851,448.63874235004647,567.0
11852,453.25026926879116,585.0
11853,427.3299506801742,549.0
11854,831.0354717201469,1001.0
11855,538.351153349074,687.0
11856,712.5959427740737,925.0
11857,750.5297033054392,926.0
11858,850.679623308141,1001.0
11859,574.5508802288012,737.0
11860,774.2242197500331,1001.0
11861,630.7747266413566,813.0
11862,768.2794114015501,1001.0
11863,491.4776886011913,619.0
11864,728.8380941719809,931.0
11865,446.544071225574,587.0
11866,843.5788656958794,1001.0
11867,816.8900832327512,1001.0
11868,707.1885811540521,855.0
11869,621.0360466450549,792.0
11870,850.3914875549043,1001.0
11871,464.5776979087695,614.0
11872,774.4951971673908,1001.0
11873,815.6596992222485,1001.0
11874,619.2364760788229,778.0
11875,827.2255676885153,1001.0
11876,482.5182146520452,613.0
11877,578.5358334658698,747.0
11878,467.94603708808376,599.0
11879,727.4404314676008,1001.0
11880,807.2218372821457,1001.0
11881,771.6307413124866,936.0
11882,491.45713580436296,629.0
11883,661.6321238327193,889.0
11884,820.6304412292234,1001.0
11885,693.5724264343271,843.0
11886,787.3268663510971,1001.0
11887,386.9761219323013,535.0
11888,708.6771927989575,881.0
11889,807.8133933033894,1001.0
11890,529.1048047224681,733.0
11891,828.6764181798778,1001.0
11892,793.9144717056153,985.0
11893,786.3132541288405,1001.0
11894,829.3571428683946,1001.0
11895,750.4004335605849,1001.0
11896,405.659647785825,508.0
11897,435.54658202245633,554.0
11898,847.5705551057983,1001.0
11899,853.7517384722653,1001.0
11900,399.64019684948136,532.0
11901,450.3811823594056,564.0
11902,822.6025795635607,1001.0
11903,826.224574261134,1001.0
11904,813.1022600617423,1001.0
11905,815.1554203215096,1001.0
11906,788.4890582637246,1001.0
11907,827.2653737071788,1001.0
11908,818.2316766292209,1001.0
11909,759.014600050583,1001.0
11910,836.1943119299799,1001.0
11911,713.9874421339051,930.0
11912,478.23465091141367,598.0
11913,669.5968284528999,888.0
11914,580.4875147130812,711.0
11915,808.6051823690069,1001.0
11916,787.3672496714994,1001.0
11917,808.2084318797174,1001.0
11918,856.6897518164182,1001.0
11919,434.89736492782407,563.0
11920,810.4237419454777,1001.0
11921,621.0914177176862,760.0
11922,817.8814181911123,1001.0
11923,628.9744378685599,779.0
11924,752.2659275397166,1001.0
11925,812.9359029314968,1001.0
11926,857.7918660222296,1001.0
11927,819.5922690231339,1001.0
11928,850.9685046722228,1001.0
11929,802.2474554763654,1001.0
11930,740.3946697760813,941.0
11931,798.912540875552,1001.0
11932,747.6925620123303,1001.0
11933,836.1505900892689,1001.0
11934,644.7062352103026,806.0
11935,840.3313811188044,1001.0
11936,516.0848148320122,659.0
11937,807.1700631544288,1001.0
11938,606.2592172912974,784.0
11939,844.4103798112317,1001.0
11940,739.5373962291787,1001.0
11941,523.4838140812859,673.0
11942,313.6159528172796,465.0
11943,833.1758423701995,1001.0
11944,841.4309862144804,1001.0
11945,620.3522933595608,861.0
11946,747.2291620970333,981.0
11947,720.7299328819705,1001.0
11948,497.1813003346915,632.0
11949,817.8473518942836,1001.0
11950,759.4427669327265,954.0
11951,865.8600123180712,1001.0
11952,704.9434412931374,904.0
11953,772.7441243417536,1001.0
11954,712.3543674807237,918.0
11955,777.0550973175482,1001.0
11956,243.2570583685298,394.0
11957,767.2812134736423,976.0
11958,852.6971931002576,1001.0
11959,746.1893219633746,1001.0
11960,641.7925517928361,868.0
11961,844.2840021642517,1001.0
11962,845.5620315981544,1001.0
11963,741.9234749093752,999.0
11964,843.757204019632,1001.0
11965,811.4845996851406,1001.0
11966,778.9296356884056,1001.0
11967,828.8365922366633,1001.0
11968,759.7744400028392,1001.0
11969,865.3136385405427,1001.0
11970,793.6118871627955,1001.0
11971,803.1546329277063,1001.0
11972,749.06483166594,1001.0
11973,655.4022463599955,907.0
11974,818.0952316723055,1001.0
11975,321.5510292820418,454.0
11976,859.952825013416,1001.0
11977,749.983270453586,1001.0
11978,831.4505152142369,1001.0
11979,866.8986594767664,1001.0
11980,834.3965726554843,1001.0
11981,564.0766236300796,699.0
11982,766.3632730101003,1001.0
11983,653.1561392005174,860.0
11984,722.124609717383,925.0
11985,561.5962630412802,704.0
11986,844.0737159585739,1001.0
11987,813.0897013637361,978.0
11988,632.4241392680028,771.0
11989,553.7076570577136,747.0
11990,812.0833702406064,1001.0
11991,774.0395858568601,1001.0
11992,517.0493466935684,654.0
11993,735.0073209063876,993.0
11994,387.9420640053256,571.0
11995,502.70878933670775,630.0
11996,500.43137606443315,662.0
11997,453.39932935052923,579.0
11998,835.0283759263175,1001.0
11999,772.3283037362654,1001.0
12000,839.4878568712734,1001.0
12001,817.9121433935658,1001.0
12002,339.96236822706874,457.0
12003,827.0494441249106,1001.0
12004,841.4162209401862,1001.0
12005,802.7533525602646,1001.0
12006,692.9089786889808,880.0
12007,806.4171842985207,1001.0
12008,775.093710767605,1001.0
12009,753.234810898322,930.0
12010,824.6929092831505,1001.0
12011,814.8602357892335,1001.0
12012,809.8608428079452,1001.0
12013,835.2845434147134,1001.0
12014,523.2997648780089,698.0
12015,862.733232160531,1001.0
12016,818.532677529679,1001.0
12017,815.2305511827891,1001.0
12018,803.6163233908045,1001.0
12019,531.9458779899256,689.0
12020,544.2308024567254,696.0
12021,646.8326067524046,832.0
12022,807.764084237344,1001.0
12023,803.599682964209,987.0
12024,851.1116434101435,1001.0
12025,649.4064984402103,869.0
12026,641.6709842298754,853.0
12027,338.9826470509728,460.0
12028,827.1819416495475,1001.0
12029,835.4914820685179,1001.0
12030,637.5333922808951,771.0
12031,768.2231306537986,1001.0
12032,791.7332737552722,1001.0
12033,820.7147104026773,1001.0
12034,697.7982002657857,846.0
12035,859.8515179846453,1001.0
12036,861.9627582279174,1001.0
12037,552.8507696173907,708.0
12038,839.116831742718,1001.0
12039,483.6516310264424,632.0
12040,852.9931663549247,1001.0
12041,834.042972501265,1001.0
12042,516.4936535070802,657.0
12043,329.599038170216,447.0
12044,742.2244672227062,1001.0
12045,685.745839740212,808.0
12046,776.5423972462438,959.0
12047,835.4488812200157,1001.0
12048,797.6159280440664,1001.0
12049,448.63411623957893,594.0
12050,854.5733829815784,1001.0
12051,760.7599049890504,942.0
12052,804.6894478716774,1001.0
12053,811.7618759634968,1001.0
12054,857.6580435729486,1001.0
12055,402.6817494038328,515.0
12056,865.4107933935946,1001.0
12057,824.3199181031903,1001.0
12058,551.5475294330746,687.0
12059,847.2895821600679,1001.0
12060,846.894714644949,1001.0
12061,799.0391826102058,1001.0
12062,575.6122471984851,704.0
12063,858.3970160980549,1001.0
12064,835.6115481955861,1001.0
12065,870.7365797275731,1001.0
12066,519.4558008238572,688.0
12067,834.6089387604507,1001.0
12068,859.4545139526343,1001.0
12069,849.575593740352,1001.0
12070,811.0388201576707,996.0
12071,734.2499198385356,940.0
12072,789.7032132323662,1001.0
12073,441.0187081238299,592.0
12074,502.5906415322448,655.0
12075,828.3847402168675,998.0
12076,838.4987619298441,1001.0
12077,585.830513702611,741.0
12078,827.2267509226507,1001.0
12079,837.4367748086128,1001.0
12080,711.0698207332916,846.0
12081,820.574846373787,1001.0
12082,838.8382641003042,1001.0
12083,872.7588172191284,1001.0
12084,776.8553258913273,1001.0
12085,607.0980832354302,772.0
12086,830.8782467274833,1001.0
12087,335.2047895408701,452.0
12088,628.863996127382,802.0
12089,797.1662899117856,949.0
12090,407.25730210835417,563.0
12091,868.4565232418263,1001.0
12092,751.5084480074735,897.0
12093,681.3749115640608,876.0
12094,862.5553246308292,1001.0
12095,807.7530413830756,1001.0
12096,805.0443326015107,1001.0
12097,835.9813354965811,1001.0
12098,464.3775151016019,599.0
12099,426.8855362768717,546.0
12100,873.4688760094799,1001.0
12101,573.729572140361,690.0
12102,741.7503709197679,879.0
12103,854.0278639342351,1001.0
12104,835.6297568601105,1001.0
12105,799.6636596815239,1001.0
12106,498.19618351957297,621.0
12107,880.8464550075612,1001.0
12108,600.3374117902945,750.0
12109,838.839061313867,1001.0
12110,615.4013170215014,748.0
12111,635.3987603124652,771.0
12112,495.4327734569572,598.0
12113,552.2933368211616,683.0
12114,817.2433122798445,1001.0
12115,855.8761126425435,1001.0
12116,832.9914558022739,1001.0
12117,856.0223636871302,1001.0
12118,379.8712604513192,469.0
12119,845.1792282219488,1001.0
12120,747.6954346703867,968.0
12121,709.1985449990007,861.0
12122,856.8277192590878,1001.0
12123,887.06788101397,1001.0
12124,557.2626561913879,704.0
12125,556.9020598252912,694.0
12126,888.0676851482148,1001.0
12127,552.310469833513,671.0
12128,835.2048376831971,1001.0
12129,804.0711372228513,1001.0
12130,854.7392615439682,1001.0
12131,290.7121774156931,420.0
12132,825.9569006849642,1001.0
12133,674.675512968976,880.0
12134,859.03644946826,1001.0
12135,762.2879882962226,930.0
12136,454.49222917317843,573.0
12137,555.6787966024642,678.0
12138,850.8059180253964,1001.0
12139,773.7646960096508,920.0
12140,716.31661742194,868.0
12141,563.5276807141485,679.0
12142,376.92337060951746,492.0
12143,339.2043673886575,463.0
12144,852.0341143692899,1001.0
12145,219.75906150643016,327.0
12146,621.4575279839783,757.0
12147,580.8325024274684,712.0
12148,819.4484480688784,1001.0
12149,481.5648145464184,593.0
12150,621.6183810106097,748.0
12151,416.6780548559117,531.0
12152,852.9222060707671,1001.0
12153,832.4649665508763,1001.0
12154,404.7368049937582,505.0
12155,409.78544543421793,532.0
12156,596.8812514150662,750.0
12157,356.44161278240927,483.0
12158,829.5914631635872,1001.0
12159,553.8197565889144,714.0
12160,471.4039088063201,625.0
12161,774.9209324710224,974.0
12162,884.9258206125959,1001.0
12163,513.0824022161979,671.0
12164,599.2266579244102,739.0
12165,464.28531224901064,585.0
12166,461.2164377400155,636.0
12167,831.3683780653666,1001.0
12168,799.7683452865277,1001.0
12169,502.28602260027355,636.0
12170,539.9672328465651,662.0
12171,793.5416813610514,988.0
12172,616.7491588680787,754.0
12173,862.3419649801326,1001.0
12174,843.2054227247544,1000.0
12175,772.5901087098338,930.0
12176,767.5724575593929,913.0
12177,760.1042826557474,919.0
12178,412.4927640545441,532.0
12179,820.4708080505852,984.0
12180,639.8943823128045,775.0
12181,640.0838014838935,813.0
12182,472.2737274854918,578.0
12183,639.8860732032097,750.0
12184,538.5556659618625,656.0
12185,315.4879531291113,417.0
12186,263.8333045578076,382.0
12187,798.8642597569709,1001.0
12188,479.2778354871262,582.0
12189,325.7917040216908,434.0
12190,832.3461160104276,987.0
12191,730.3153296996313,858.0
12192,473.9764306093319,609.0
12193,822.9390812613802,1001.0
12194,259.2729739280802,371.0
12195,739.0754078282964,884.0
12196,582.421918876197,726.0
12197,704.7484405899844,851.0
12198,864.8220998625391,990.0
12199,592.30928359309,725.0
12200,850.5427179518771,999.0
12201,515.6844140905378,656.0
12202,825.2835223061143,1001.0
12203,585.0658894432512,742.0
12204,613.9585038609608,758.0
12205,495.28197738104956,604.0
12206,674.1496612557131,829.0
12207,474.88185642416755,610.0
12208,439.45812284991365,551.0
12209,454.15549530528597,557.0
12210,879.5186297938005,1001.0
12211,852.3673407282105,1001.0
12212,808.7770027571096,1001.0
12213,643.8960151905479,747.0
12214,391.8101997192703,502.0
12215,513.1492867391751,622.0
12216,826.7628797016702,1001.0
12217,845.0163889983465,982.0
12218,579.9011111141409,678.0
12219,503.63305206108885,590.0
12220,461.6952994224241,575.0
12221,521.8794101026092,659.0
12222,803.9275302284977,1001.0
12223,698.6633868825963,809.0
12224,843.5748533594126,1001.0
12225,496.4537916247127,606.0
12226,315.57851876892414,416.0
12227,849.7496076327726,1001.0
12228,499.8203428495404,627.0
12229,706.5227093820478,835.0
12230,666.6823840535654,865.0
12231,602.5152954111289,738.0
12232,710.9869081951397,817.0
12233,603.6466437709471,707.0
12234,355.2992834251143,467.0
12235,594.3060663891268,750.0
12236,591.4825554478867,734.0
12237,387.77079990663185,498.0
12238,889.3349260813062,1001.0
12239,817.1398146560141,1001.0
12240,263.0651950494158,371.0
12241,692.6121037443983,803.0
12242,528.7608445726454,649.0
12243,381.00246343092783,489.0
12244,536.9551610339898,701.0
12245,467.8981950528438,585.0
12246,822.1535664415562,1001.0
12247,279.3995864494166,365.0
12248,796.9814989727502,933.0
12249,829.7619858617994,1001.0
12250,704.4373171184328,868.0
12251,866.5611787243857,1001.0
12252,895.298632596309,1001.0
12253,447.8957070107239,579.0
12254,844.264909910587,1001.0
12255,306.4611835688385,415.0
12256,860.3288889403394,1001.0
12257,293.85144666598757,388.0
12258,618.7346252119864,789.0
12259,446.6346757313712,568.0
12260,592.3902352858323,749.0
12261,420.16320375503574,520.0
12262,532.2107855412996,657.0
12263,452.6968173893302,547.0
12264,524.7330548293484,676.0
12265,433.02650880586475,548.0
12266,880.4992238616377,1001.0
12267,478.9601090472461,585.0
12268,460.3981271801327,584.0
12269,830.8728018081766,1001.0
12270,304.71357359940134,385.0
12271,584.3998623169706,690.0
12272,588.2925334008625,721.0
12273,514.6440865500487,643.0
12274,634.7722714854041,753.0
12275,512.8866175646616,642.0
12276,430.67441823860213,534.0
12277,492.55676072222815,623.0
12278,210.40116679840736,275.0
12279,228.3495573194744,310.0
12280,445.99565688335167,564.0
12281,494.4341495452217,600.0
12282,712.0653613983309,892.0
12283,329.4325781688678,442.0
12284,512.5033746776696,653.0
12285,728.9526154697004,1001.0
12286,891.4870501594091,1001.0
12287,848.9186766244002,1001.0
12288,892.4866398740294,1001.0
12289,480.15358237642755,616.0
12290,767.3169347512278,899.0
12291,579.3962976414698,725.0
12292,806.4875569395058,1001.0
12293,408.36797988561614,519.0
12294,605.0101335801286,722.0
12295,287.8827072123544,376.0
12296,561.8018335305972,724.0
12297,443.7765262324733,561.0
12298,867.2914845285792,1001.0
12299,564.3690979580382,717.0
12300,400.8263210840239,540.0
12301,642.9391851793016,801.0
12302,730.7888799256609,964.0
12303,658.4325670656323,826.0
12304,281.3411475819356,399.0
12305,838.5786921525898,1001.0
12306,397.57548330196045,506.0
12307,376.07073802538343,480.0
12308,858.9218495830123,1001.0
12309,710.1861183419203,888.0
12310,390.29582089523205,487.0
12311,544.8980197858307,628.0
12312,302.03362601408855,418.0
12313,581.3744635746554,693.0
12314,436.3179183515177,528.0
12315,808.0146897242619,1001.0
12316,585.3666711123859,741.0
12317,868.2937049751861,1001.0
12318,648.9512757282179,794.0
12319,577.3905735093975,760.0
12320,664.8671889047745,907.0
12321,669.7582781956887,786.0
12322,863.5903324538739,1001.0
12323,861.1696745524092,1001.0
12324,688.1067857009356,819.0
12325,779.633609777214,902.0
12326,339.9126566516186,450.0
12327,583.2698495409588,736.0
12328,844.9737661759799,981.0
12329,607.7105677904698,749.0
12330,697.0344231651507,830.0
12331,858.6501217953116,1001.0
12332,583.8299747071021,776.0
12333,528.0475947234935,676.0
12334,643.7096291409604,794.0
12335,422.7925357181607,545.0
12336,776.7295267550093,901.0
12337,660.9058461096274,804.0
12338,487.79303218267285,645.0
12339,305.4138722860714,422.0
12340,430.45650693787553,549.0
12341,462.14845424220243,590.0
12342,806.4256963204424,1001.0
12343,231.3108048971827,347.0
12344,763.7259640682299,986.0
12345,513.0641320783877,644.0
12346,689.8047844911335,861.0
12347,618.2582107253675,737.0
12348,817.3185669848101,963.0
12349,794.6623261795037,916.0
12350,448.7132494521857,567.0
12351,874.8983703797608,1001.0
12352,603.8870112646667,757.0
12353,275.980770912747,416.0
12354,485.77102803211585,639.0
12355,671.5384538889692,881.0
12356,573.3854835038683,695.0
12357,569.8610042315516,730.0
12358,583.2637022632236,723.0
12359,780.8635546288066,1001.0
12360,497.19039301828434,644.0
12361,294.92264526254144,411.0
12362,540.0719688030607,670.0
12363,875.8756261955255,1001.0
12364,667.7717435799601,863.0
12365,226.18348641258743,335.0
12366,456.6362761557321,579.0
12367,626.2477341944582,763.0
12368,787.094283795557,1001.0
12369,585.4478894389938,717.0
12370,505.5567556680794,639.0
12371,868.8232752137064,1001.0
12372,783.1808014091009,1001.0
12373,814.3322141014995,960.0
12374,554.4657225781418,686.0
